,Airline,Date,Source City,Destination City,Departure Time,Arrival Time,Duration,Stops,Price
1654,Air India,10-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"5,955"
1655,Vistara,10-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
1656,SpiceJet,10-10-2021,New Delhi,Mumbai,21:10,23:25,2h 15m,Non Stop,"5,955"
1657,Vistara,10-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
1658,SpiceJet,10-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
1659,SpiceJet,10-10-2021,New Delhi,Mumbai,06:35,10:10,3h 35m,1 Stop,"5,955"
1660,SpiceJet,10-10-2021,New Delhi,Mumbai,18:15,"10:40
+ 1 day",16h 25m,1 Stop,"5,955"
1661,SpiceJet,10-10-2021,New Delhi,Mumbai,14:40,"10:40
+ 1 day",20h 00m,1 Stop,"5,955"
1662,SpiceJet,10-10-2021,New Delhi,Mumbai,14:00,"10:40
+ 1 day",20h 40m,1 Stop,"5,955"
1663,SpiceJet,10-10-2021,New Delhi,Mumbai,12:00,"10:40
+ 1 day",22h 40m,1 Stop,"5,955"
1664,Air Asia,10-10-2021,New Delhi,Mumbai,19:55,22:15,2h 20m,Non Stop,"5,956"
1665,SpiceJet,10-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"6,060"
1666,Vistara,10-10-2021,New Delhi,Mumbai,10:20,12:35,2h 15m,Non Stop,"6,060"
1667,Vistara,10-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"6,060"
1668,Vistara,10-10-2021,New Delhi,Mumbai,20:50,23:00,2h 10m,Non Stop,"6,375"
1669,IndiGo,10-10-2021,New Delhi,Mumbai,14:00,16:05,2h 05m,Non Stop,"6,585"
1670,IndiGo,10-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"6,585"
1671,Vistara,10-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"7,005"
1672,IndiGo,10-10-2021,New Delhi,Mumbai,08:10,18:45,10h 35m,1 Stop,"7,163"
1673,Air India,10-10-2021,New Delhi,Mumbai,20:00,"09:40
+ 1 day",13h 40m,1 Stop,"7,468"
1674,IndiGo,10-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"7,530"
1675,Vistara,10-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"7,530"
1676,Air India,10-10-2021,New Delhi,Mumbai,17:50,21:35,3h 45m,1 Stop,"7,635"
1677,Go First,10-10-2021,New Delhi,Mumbai,15:45,17:50,2h 05m,Non Stop,"7,740"
1678,Air India,10-10-2021,New Delhi,Mumbai,08:40,23:25,14h 45m,1 Stop,"7,783"
1679,Air India,10-10-2021,New Delhi,Mumbai,08:40,"09:40
+ 1 day",25h 00m,1 Stop,"7,783"
1680,IndiGo,10-10-2021,New Delhi,Mumbai,11:30,18:45,7h 15m,1 Stop,"7,845"
1681,Air Asia,10-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"7,926"
1682,Air Asia,10-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"7,926"
1683,Air Asia,10-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"7,926"
1684,Air Asia,10-10-2021,New Delhi,Mumbai,05:20,20:15,14h 55m,1 Stop,"7,926"
1685,IndiGo,10-10-2021,New Delhi,Mumbai,10:10,12:25,2h 15m,Non Stop,"8,055"
1686,Air India,10-10-2021,New Delhi,Mumbai,13:20,17:50,4h 30m,1 Stop,"8,160"
1687,IndiGo,10-10-2021,New Delhi,Mumbai,07:40,16:50,9h 10m,1 Stop,"8,475"
1688,Vistara,10-10-2021,New Delhi,Mumbai,13:20,"16:00
+ 1 day",26h 40m,1 Stop,"8,790"
1689,Go First,10-10-2021,New Delhi,Mumbai,16:10,21:05,4h 55m,1 Stop,"8,869"
1690,IndiGo,10-10-2021,New Delhi,Mumbai,12:00,14:05,2h 05m,Non Stop,"8,895"
1691,IndiGo,10-10-2021,New Delhi,Mumbai,18:45,23:00,4h 15m,1 Stop,"8,948"
1692,Air India,10-10-2021,New Delhi,Mumbai,06:00,23:05,17h 05m,1 Stop,"9,000"
1693,Air India,10-10-2021,New Delhi,Mumbai,20:10,"20:00
+ 1 day",23h 50m,1 Stop,"9,000"
1694,IndiGo,10-10-2021,New Delhi,Mumbai,08:10,13:10,5h 00m,1 Stop,"9,053"
1695,SpiceJet,10-10-2021,New Delhi,Mumbai,06:50,16:55,10h 05m,1 Stop,"9,242"
1696,Air Asia,11-10-2021,New Delhi,Mumbai,09:25,16:00,6h 35m,1 Stop,"5,953"
1697,Air Asia,11-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"5,953"
1698,Air Asia,11-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
1699,Air Asia,11-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
1700,Air Asia,11-10-2021,New Delhi,Mumbai,16:15,"06:20
+ 1 day",14h 05m,1 Stop,"5,953"
1701,Air Asia,11-10-2021,New Delhi,Mumbai,05:20,20:15,14h 55m,1 Stop,"5,953"
1702,Go First,11-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
1703,Go First,11-10-2021,New Delhi,Mumbai,09:00,11:05,2h 05m,Non Stop,"5,954"
1704,Go First,11-10-2021,New Delhi,Mumbai,14:20,16:25,2h 05m,Non Stop,"5,954"
1705,Go First,11-10-2021,New Delhi,Mumbai,18:40,20:45,2h 05m,Non Stop,"5,954"
1706,Go First,11-10-2021,New Delhi,Mumbai,22:45,"00:50
+ 1 day",2h 05m,Non Stop,"5,954"
1707,Go First,11-10-2021,New Delhi,Mumbai,08:10,13:00,4h 50m,1 Stop,"5,954"
1708,Go First,11-10-2021,New Delhi,Mumbai,16:10,21:05,4h 55m,1 Stop,"5,954"
1709,Go First,11-10-2021,New Delhi,Mumbai,10:40,15:40,5h 00m,1 Stop,"5,954"
1710,Go First,11-10-2021,New Delhi,Mumbai,12:20,18:15,5h 55m,1 Stop,"5,954"
1711,Go First,11-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
1712,Go First,11-10-2021,New Delhi,Mumbai,08:10,14:55,6h 45m,1 Stop,"5,954"
1713,Go First,11-10-2021,New Delhi,Mumbai,12:35,19:20,6h 45m,1 Stop,"5,954"
1714,Go First,11-10-2021,New Delhi,Mumbai,11:20,18:15,6h 55m,1 Stop,"5,954"
1715,Go First,11-10-2021,New Delhi,Mumbai,08:10,15:40,7h 30m,1 Stop,"5,954"
1716,Go First,11-10-2021,New Delhi,Mumbai,09:10,18:15,9h 05m,1 Stop,"5,954"
1717,Vistara,11-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
1718,SpiceJet,11-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
1719,IndiGo,11-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"5,955"
1720,Air India,11-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"5,955"
1721,Vistara,11-10-2021,New Delhi,Mumbai,09:30,11:35,2h 05m,Non Stop,"5,955"
1722,IndiGo,11-10-2021,New Delhi,Mumbai,12:00,14:05,2h 05m,Non Stop,"5,955"
1723,IndiGo,11-10-2021,New Delhi,Mumbai,14:00,16:05,2h 05m,Non Stop,"5,955"
1724,Vistara,11-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"5,955"
1725,IndiGo,11-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,955"
1726,IndiGo,11-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
1727,IndiGo,11-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
1728,Air India,11-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"5,955"
1729,IndiGo,11-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
1730,Vistara,11-10-2021,New Delhi,Mumbai,10:20,12:30,2h 10m,Non Stop,"5,955"
1731,Air India,11-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"5,955"
1732,Vistara,11-10-2021,New Delhi,Mumbai,12:45,14:55,2h 10m,Non Stop,"5,955"
1733,Vistara,11-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
1734,Air India,11-10-2021,New Delhi,Mumbai,20:00,22:10,2h 10m,Non Stop,"5,955"
1735,Vistara,11-10-2021,New Delhi,Mumbai,20:50,23:00,2h 10m,Non Stop,"5,955"
1736,IndiGo,11-10-2021,New Delhi,Mumbai,21:55,"00:05
+ 1 day",2h 10m,Non Stop,"5,955"
1737,SpiceJet,11-10-2021,New Delhi,Mumbai,06:50,09:05,2h 15m,Non Stop,"5,955"
1738,Air India,11-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"5,955"
1739,IndiGo,11-10-2021,New Delhi,Mumbai,10:10,12:25,2h 15m,Non Stop,"5,955"
1740,IndiGo,11-10-2021,New Delhi,Mumbai,15:35,17:50,2h 15m,Non Stop,"5,955"
1741,Air India,11-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"5,955"
1742,Vistara,11-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
1743,Vistara,11-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
1744,Vistara,11-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
1745,Vistara,11-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
1746,SpiceJet,11-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
1747,IndiGo,11-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"5,955"
1748,SpiceJet,11-10-2021,New Delhi,Mumbai,06:35,10:10,3h 35m,1 Stop,"5,955"
1749,Air India,11-10-2021,New Delhi,Mumbai,18:00,21:35,3h 35m,1 Stop,"5,955"
1750,IndiGo,11-10-2021,New Delhi,Mumbai,09:35,14:50,5h 15m,1 Stop,"5,955"
1751,IndiGo,11-10-2021,New Delhi,Mumbai,13:10,18:35,5h 25m,1 Stop,"5,955"
1752,IndiGo,11-10-2021,New Delhi,Mumbai,09:35,18:35,9h 00m,1 Stop,"5,955"
1753,SpiceJet,11-10-2021,New Delhi,Mumbai,18:15,"13:10
+ 1 day",18h 55m,1 Stop,"5,955"
1754,SpiceJet,11-10-2021,New Delhi,Mumbai,16:35,"14:45
+ 1 day",22h 10m,1 Stop,"5,955"
1755,SpiceJet,11-10-2021,New Delhi,Mumbai,12:00,"13:10
+ 1 day",25h 10m,1 Stop,"5,955"
1756,Air Asia,11-10-2021,New Delhi,Mumbai,19:55,22:15,2h 20m,Non Stop,"5,956"
1757,SpiceJet,11-10-2021,New Delhi,Mumbai,16:40,"16:55
+ 1 day",24h 15m,1 Stop,"6,585"
1758,IndiGo,11-10-2021,New Delhi,Mumbai,11:30,18:45,7h 15m,1 Stop,"7,163"
1759,IndiGo,11-10-2021,New Delhi,Mumbai,08:10,18:45,10h 35m,1 Stop,"7,163"
1760,Air India,11-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"7,215"
1761,Air Asia,12-10-2021,New Delhi,Mumbai,12:40,20:15,7h 35m,1 Stop,"5,953"
1762,Air Asia,12-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
1763,Air Asia,12-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
1764,Air Asia,12-10-2021,New Delhi,Mumbai,05:20,20:15,14h 55m,1 Stop,"5,953"
1765,Air Asia,12-10-2021,New Delhi,Mumbai,21:20,"14:15
+ 1 day",16h 55m,1 Stop,"5,953"
1766,Go First,12-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
1767,Go First,12-10-2021,New Delhi,Mumbai,09:00,11:05,2h 05m,Non Stop,"5,954"
1768,Go First,12-10-2021,New Delhi,Mumbai,14:20,16:25,2h 05m,Non Stop,"5,954"
1769,Go First,12-10-2021,New Delhi,Mumbai,18:40,20:45,2h 05m,Non Stop,"5,954"
1770,Go First,12-10-2021,New Delhi,Mumbai,22:45,"00:50
+ 1 day",2h 05m,Non Stop,"5,954"
1771,Go First,12-10-2021,New Delhi,Mumbai,08:10,13:00,4h 50m,1 Stop,"5,954"
1772,Go First,12-10-2021,New Delhi,Mumbai,10:40,15:40,5h 00m,1 Stop,"5,954"
1773,Go First,12-10-2021,New Delhi,Mumbai,12:20,18:15,5h 55m,1 Stop,"5,954"
1774,Go First,12-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
1775,Go First,12-10-2021,New Delhi,Mumbai,12:35,19:20,6h 45m,1 Stop,"5,954"
1776,Go First,12-10-2021,New Delhi,Mumbai,10:40,17:30,6h 50m,1 Stop,"5,954"
1777,Go First,12-10-2021,New Delhi,Mumbai,11:20,18:15,6h 55m,1 Stop,"5,954"
1778,Go First,12-10-2021,New Delhi,Mumbai,08:10,15:40,7h 30m,1 Stop,"5,954"
1779,Go First,12-10-2021,New Delhi,Mumbai,09:10,18:15,9h 05m,1 Stop,"5,954"
1780,Go First,12-10-2021,New Delhi,Mumbai,08:10,17:30,9h 20m,1 Stop,"5,954"
1781,Go First,12-10-2021,New Delhi,Mumbai,08:00,18:15,10h 15m,1 Stop,"5,954"
1782,Vistara,12-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
1783,IndiGo,12-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"5,955"
1784,Air India,12-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"5,955"
1785,Vistara,12-10-2021,New Delhi,Mumbai,09:30,11:35,2h 05m,Non Stop,"5,955"
1786,IndiGo,12-10-2021,New Delhi,Mumbai,12:00,14:05,2h 05m,Non Stop,"5,955"
1787,IndiGo,12-10-2021,New Delhi,Mumbai,14:00,16:05,2h 05m,Non Stop,"5,955"
1788,Vistara,12-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"5,955"
1789,IndiGo,12-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,955"
1790,IndiGo,12-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
1791,IndiGo,12-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
1792,Air India,12-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"5,955"
1793,IndiGo,12-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
1794,Vistara,12-10-2021,New Delhi,Mumbai,10:20,12:30,2h 10m,Non Stop,"5,955"
1795,Air India,12-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"5,955"
1796,Vistara,12-10-2021,New Delhi,Mumbai,12:45,14:55,2h 10m,Non Stop,"5,955"
1797,Vistara,12-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
1798,Air India,12-10-2021,New Delhi,Mumbai,20:00,22:10,2h 10m,Non Stop,"5,955"
1799,Vistara,12-10-2021,New Delhi,Mumbai,20:50,23:00,2h 10m,Non Stop,"5,955"
1800,IndiGo,12-10-2021,New Delhi,Mumbai,21:55,"00:05
+ 1 day",2h 10m,Non Stop,"5,955"
1801,Vistara,12-10-2021,New Delhi,Mumbai,07:30,09:45,2h 15m,Non Stop,"5,955"
1802,Air India,12-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"5,955"
1803,IndiGo,12-10-2021,New Delhi,Mumbai,10:10,12:25,2h 15m,Non Stop,"5,955"
1804,IndiGo,12-10-2021,New Delhi,Mumbai,15:35,17:50,2h 15m,Non Stop,"5,955"
1805,Air India,12-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"5,955"
1806,Vistara,12-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
1807,Vistara,12-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
1808,Vistara,12-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
1809,Vistara,12-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
1810,SpiceJet,12-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
1811,IndiGo,12-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"5,955"
1812,Air India,12-10-2021,New Delhi,Mumbai,18:00,21:35,3h 35m,1 Stop,"5,955"
1813,IndiGo,12-10-2021,New Delhi,Mumbai,09:35,14:50,5h 15m,1 Stop,"5,955"
1814,SpiceJet,12-10-2021,New Delhi,Mumbai,06:05,14:45,8h 40m,1 Stop,"5,955"
1815,IndiGo,12-10-2021,New Delhi,Mumbai,09:35,18:35,9h 00m,1 Stop,"5,955"
1816,SpiceJet,12-10-2021,New Delhi,Mumbai,06:50,16:55,10h 05m,1 Stop,"5,955"
1817,SpiceJet,12-10-2021,New Delhi,Mumbai,18:15,"10:40
+ 1 day",16h 25m,1 Stop,"5,955"
1818,Air Asia,12-10-2021,New Delhi,Mumbai,19:55,22:15,2h 20m,Non Stop,"5,956"
1819,SpiceJet,12-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"6,060"
1820,Air India,12-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"6,375"
1821,SpiceJet,12-10-2021,New Delhi,Mumbai,12:00,"10:40
+ 1 day",22h 40m,1 Stop,"6,901"
1822,IndiGo,12-10-2021,New Delhi,Mumbai,11:30,18:45,7h 15m,1 Stop,"7,163"
1823,IndiGo,12-10-2021,New Delhi,Mumbai,08:10,18:45,10h 35m,1 Stop,"7,163"
1824,Air India,12-10-2021,New Delhi,Mumbai,05:45,09:40,3h 55m,1 Stop,"7,468"
1825,Air India,12-10-2021,New Delhi,Mumbai,20:00,"09:40
+ 1 day",13h 40m,1 Stop,"7,468"
1826,Air Asia,14-10-2021,New Delhi,Mumbai,09:25,16:00,6h 35m,1 Stop,"5,953"
1827,Air Asia,14-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
1828,Air Asia,14-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
1829,Air Asia,14-10-2021,New Delhi,Mumbai,16:15,"06:20
+ 1 day",14h 05m,1 Stop,"5,953"
1830,Air Asia,14-10-2021,New Delhi,Mumbai,21:20,"14:15
+ 1 day",16h 55m,1 Stop,"5,953"
1831,Go First,14-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
1832,Go First,14-10-2021,New Delhi,Mumbai,14:20,16:25,2h 05m,Non Stop,"5,954"
1833,Go First,14-10-2021,New Delhi,Mumbai,18:40,20:45,2h 05m,Non Stop,"5,954"
1834,Go First,14-10-2021,New Delhi,Mumbai,20:00,22:05,2h 05m,Non Stop,"5,954"
1835,Go First,14-10-2021,New Delhi,Mumbai,21:30,23:35,2h 05m,Non Stop,"5,954"
1836,Go First,14-10-2021,New Delhi,Mumbai,22:45,"01:00
+ 1 day",2h 15m,Non Stop,"5,954"
1837,Go First,14-10-2021,New Delhi,Mumbai,17:45,22:25,4h 40m,1 Stop,"5,954"
1838,Go First,14-10-2021,New Delhi,Mumbai,15:30,21:05,5h 35m,1 Stop,"5,954"
1839,Go First,14-10-2021,New Delhi,Mumbai,13:30,19:20,5h 50m,1 Stop,"5,954"
1840,Go First,14-10-2021,New Delhi,Mumbai,12:20,18:15,5h 55m,1 Stop,"5,954"
1841,Go First,14-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
1842,Go First,14-10-2021,New Delhi,Mumbai,12:35,19:20,6h 45m,1 Stop,"5,954"
1843,Go First,14-10-2021,New Delhi,Mumbai,15:30,22:45,7h 15m,1 Stop,"5,954"
1844,Vistara,14-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
1845,SpiceJet,14-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
1846,Air India,14-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"5,955"
1847,IndiGo,14-10-2021,New Delhi,Mumbai,14:00,16:05,2h 05m,Non Stop,"5,955"
1848,Vistara,14-10-2021,New Delhi,Mumbai,15:10,17:15,2h 05m,Non Stop,"5,955"
1849,IndiGo,14-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,955"
1850,IndiGo,14-10-2021,New Delhi,Mumbai,05:00,07:10,2h 10m,Non Stop,"5,955"
1851,IndiGo,14-10-2021,New Delhi,Mumbai,06:10,08:20,2h 10m,Non Stop,"5,955"
1852,Air India,14-10-2021,New Delhi,Mumbai,08:00,10:10,2h 10m,Non Stop,"5,955"
1853,IndiGo,14-10-2021,New Delhi,Mumbai,08:55,11:05,2h 10m,Non Stop,"5,955"
1854,Vistara,14-10-2021,New Delhi,Mumbai,09:30,11:40,2h 10m,Non Stop,"5,955"
1855,Vistara,14-10-2021,New Delhi,Mumbai,10:20,12:30,2h 10m,Non Stop,"5,955"
1856,Air India,14-10-2021,New Delhi,Mumbai,10:40,12:50,2h 10m,Non Stop,"5,955"
1857,Vistara,14-10-2021,New Delhi,Mumbai,12:45,14:55,2h 10m,Non Stop,"5,955"
1858,Vistara,14-10-2021,New Delhi,Mumbai,16:55,19:05,2h 10m,Non Stop,"5,955"
1859,Air India,14-10-2021,New Delhi,Mumbai,20:00,22:10,2h 10m,Non Stop,"5,955"
1860,Vistara,14-10-2021,New Delhi,Mumbai,21:40,23:50,2h 10m,Non Stop,"5,955"
1861,SpiceJet,14-10-2021,New Delhi,Mumbai,06:50,09:05,2h 15m,Non Stop,"5,955"
1862,Vistara,14-10-2021,New Delhi,Mumbai,07:30,09:45,2h 15m,Non Stop,"5,955"
1863,Air India,14-10-2021,New Delhi,Mumbai,09:00,11:15,2h 15m,Non Stop,"5,955"
1864,IndiGo,14-10-2021,New Delhi,Mumbai,15:35,17:50,2h 15m,Non Stop,"5,955"
1865,Air India,14-10-2021,New Delhi,Mumbai,19:00,21:15,2h 15m,Non Stop,"5,955"
1866,Vistara,14-10-2021,New Delhi,Mumbai,19:45,22:00,2h 15m,Non Stop,"5,955"
1867,SpiceJet,14-10-2021,New Delhi,Mumbai,21:10,23:25,2h 15m,Non Stop,"5,955"
1868,Vistara,14-10-2021,New Delhi,Mumbai,08:50,11:10,2h 20m,Non Stop,"5,955"
1869,Vistara,14-10-2021,New Delhi,Mumbai,17:45,20:05,2h 20m,Non Stop,"5,955"
1870,Vistara,14-10-2021,New Delhi,Mumbai,18:55,21:15,2h 20m,Non Stop,"5,955"
1871,SpiceJet,14-10-2021,New Delhi,Mumbai,20:20,22:40,2h 20m,Non Stop,"5,955"
1872,IndiGo,14-10-2021,New Delhi,Mumbai,17:45,20:10,2h 25m,Non Stop,"5,955"
1873,Air India,14-10-2021,New Delhi,Mumbai,18:00,21:35,3h 35m,1 Stop,"5,955"
1874,SpiceJet,14-10-2021,New Delhi,Mumbai,06:05,14:45,8h 40m,1 Stop,"5,955"
1875,Air Asia,14-10-2021,New Delhi,Mumbai,19:55,22:15,2h 20m,Non Stop,"5,956"
1876,IndiGo,14-10-2021,New Delhi,Mumbai,21:55,"00:05
+ 1 day",2h 10m,Non Stop,"6,165"
1877,IndiGo,14-10-2021,New Delhi,Mumbai,10:10,12:25,2h 15m,Non Stop,"6,165"
1878,SpiceJet,14-10-2021,New Delhi,Mumbai,16:35,"14:45
+ 1 day",22h 10m,1 Stop,"6,271"
1879,Air India,14-10-2021,New Delhi,Mumbai,15:05,18:15,3h 10m,1 Stop,"6,375"
1880,Go First,14-10-2021,New Delhi,Mumbai,09:00,11:05,2h 05m,Non Stop,"6,532"
1881,Air Asia,14-10-2021,New Delhi,Mumbai,18:35,"06:20
+ 1 day",11h 45m,1 Stop,"6,532"
1882,IndiGo,14-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"6,585"
1883,Air Asia,14-10-2021,New Delhi,Mumbai,05:20,11:20,6h 00m,1 Stop,"7,273"
1884,Air Asia,14-10-2021,New Delhi,Mumbai,05:20,20:15,14h 55m,1 Stop,"7,273"
1885,IndiGo,14-10-2021,New Delhi,Mumbai,08:10,18:45,10h 35m,1 Stop,"7,425"
1886,Air India,14-10-2021,New Delhi,Mumbai,05:45,23:25,17h 40m,2 Stop(s),"7,468"
1887,IndiGo,14-10-2021,New Delhi,Mumbai,11:30,18:45,7h 15m,1 Stop,"7,793"
1888,IndiGo,14-10-2021,New Delhi,Mumbai,13:40,18:35,4h 55m,1 Stop,"8,003"
1889,Air India,14-10-2021,New Delhi,Mumbai,07:15,15:50,8h 35m,1 Stop,"8,160"
1890,IndiGo,14-10-2021,New Delhi,Mumbai,18:10,22:35,4h 25m,1 Stop,"8,213"
1891,Air Asia,15-10-2021,New Delhi,Mumbai,11:55,20:15,8h 20m,1 Stop,"5,953"
1892,Air Asia,15-10-2021,New Delhi,Mumbai,08:00,16:35,8h 35m,1 Stop,"5,953"
1893,Air Asia,15-10-2021,New Delhi,Mumbai,04:55,14:15,9h 20m,1 Stop,"5,953"
1894,Air Asia,15-10-2021,New Delhi,Mumbai,18:35,"06:20
+ 1 day",11h 45m,1 Stop,"5,953"
1895,Air Asia,15-10-2021,New Delhi,Mumbai,16:15,"06:20
+ 1 day",14h 05m,1 Stop,"5,953"
1896,Air Asia,15-10-2021,New Delhi,Mumbai,05:20,20:15,14h 55m,1 Stop,"5,953"
1897,Go First,15-10-2021,New Delhi,Mumbai,06:15,08:20,2h 05m,Non Stop,"5,954"
1898,Go First,15-10-2021,New Delhi,Mumbai,18:40,20:45,2h 05m,Non Stop,"5,954"
1899,Go First,15-10-2021,New Delhi,Mumbai,20:30,22:35,2h 05m,Non Stop,"5,954"
1900,Go First,15-10-2021,New Delhi,Mumbai,21:30,23:35,2h 05m,Non Stop,"5,954"
1901,Go First,15-10-2021,New Delhi,Mumbai,22:45,"00:50
+ 1 day",2h 05m,Non Stop,"5,954"
1902,Go First,15-10-2021,New Delhi,Mumbai,17:45,22:25,4h 40m,1 Stop,"5,954"
1903,Go First,15-10-2021,New Delhi,Mumbai,15:30,21:05,5h 35m,1 Stop,"5,954"
1904,Go First,15-10-2021,New Delhi,Mumbai,09:20,15:45,6h 25m,1 Stop,"5,954"
1905,Go First,15-10-2021,New Delhi,Mumbai,15:30,22:45,7h 15m,1 Stop,"5,954"
1906,Vistara,15-10-2021,New Delhi,Mumbai,06:00,08:00,2h 00m,Non Stop,"5,955"
1907,SpiceJet,15-10-2021,New Delhi,Mumbai,18:40,20:40,2h 00m,Non Stop,"5,955"
1908,IndiGo,15-10-2021,New Delhi,Mumbai,19:05,21:05,2h 00m,Non Stop,"5,955"
1909,Air India,15-10-2021,New Delhi,Mumbai,07:00,09:05,2h 05m,Non Stop,"5,955"
1910,IndiGo,15-10-2021,New Delhi,Mumbai,12:00,14:05,2h 05m,Non Stop,"5,955"
